8.8479,9.7077,11.336,7.5942,11.058,7.9424,4.4464,11.825,112.36
7.4267,11.284,10.513,10.54,5.6601,6.1429,8.9856,10.053,95.051
10.48,9.8673,9.8945,7.2744,6.0406,5.1163,11.355,10.619,117.27
9.6773,11.089,9.3581,6.57,10.799,6.6666,8.9972,10.11,155.02
13.033,4.1374,13.429,6.7405,9.9994,8.4762,4.4369,7.3034,39.703
6.6018,12.22,7.5652,6.8044,12.764,7.3485,6.0432,12.248,174.95
11.414,10.298,14.328,9.4243,9.6642,7.8392,8.6589,9.4076,100.15
9.1199,7.6716,6.4822,7.2848,4.8522,12.622,11.442,6.4224,6.1554
10.553,12.589,9.7466,11.397,15.04,9.1015,11.833,10.032,194.66
10.386,12.037,11.134,10.229,8.3816,8.7335,10.297,8.6731,104.14
10.302,9.5383,9.902,7.6617,9.5696,10.04,3.6013,10.668,74.077
12.044,9.6197,8.0375,10.565,11.656,10.81,15.85,11.176,143.38
7.6474,5.3465,9.2361,9.3487,5.8312,9.9863,8.7638,10.737,19.326
11.801,8.62,12.047,7.9519,11.87,7.3725,6.24,11.144,124.07
12.167,12.994,8.4042,7.1452,7.6763,6.3387,7.3322,9.865,137.8
5.8582,10.028,9.9427,9.074,6.9606,7.5585,10.181,8.6073,85.792
9.9732,11.782,9.5884,5.9883,12.35,5.9665,6.5332,6.8838,168.15
9.2527,10.548,9.8306,9.1766,7.4082,10.254,9.301,9.5917,69.071
9.721,8.2288,10.027,12.816,3.9031,11.61,8.5359,10.884,-2.4565
9.43,9.4125,10.856,5.8151,10.459,10.565,7.7659,5.0752,72.418
8.0249,9.0586,13.336,8.6619,12.667,8.1242,11.504,7.3102,126.68
8.0881,8.0781,13.855,11.319,8.5792,7.1194,9.2877,7.6062,77.348
9.6137,9.8306,8.1711,10.679,10.502,10.458,10.691,7.9644,105.23
10.73,12.681,9.4596,12.616,8.7468,8.341,4.9089,9.9056,110.16
7.7368,10.723,10.547,11.269,17.831,16.138,4.3583,9.3692,101.12
9.1303,14.846,9.0851,8.995,10.717,11.977,11.912,7.947,124.51
9.2771,11.483,8.8422,5.5254,11.743,9.7384,10.155,9.171,135.86
10.626,13.252,13.704,6.1177,9.2932,9.0813,7.9666,8.3625,100.17
8.6845,9.5745,15.88,8.2938,5.3302,12.726,7.7269,5.1502,-31.662
10.001,12.632,12.082,8.5406,10.329,12.078,9.7674,5.883,79.426
9.7411,10.849,13.432,8.685,9.8386,13.769,9.144,11.736,48.883
6.3427,11.142,12.678,9.2576,11.609,9.9015,6.8697,7.4184,94.123
9.0547,10.775,8.4985,10.855,11.344,7.6853,5.802,11.082,140.58
9.0474,10.899,10.735,9.5119,3.6751,12.953,7.899,11.41,-5.8172
8.722,18.244,7.0731,12.982,6.5348,11.588,4.7978,11.797,98.461
8.127,6.5843,10.514,7.9698,6.4322,15.464,10.189,7.6298,-35.369
12.902,8.81,11.793,11.643,13.632,4.1298,7.8576,10.935,191.28
9.5257,10.344,9.0809,11.126,6.5398,7.2475,10.521,11.419,101.75
10.559,9.9662,11.071,7.1357,3.7082,8.4685,9.7955,10.997,43.648
10.318,6.496,8.2576,6.0387,10.056,6.307,13.938,10.563,141
8.2117,9.7461,10.208,10.809,9.6987,5.7674,8.6134,9.2973,134.21
14.852,10.115,7.2861,12.293,8.8625,6.3987,9.6892,7.2048,136.79
11.325,12.345,7.9243,9.498,11.248,8.3142,9.8597,14.805,171.58
9.2661,12.948,11.375,7.1724,5.1478,9.5667,9.618,8.5344,59.842
10.964,11.389,12.505,11.129,7.3932,5.9734,11.116,7.6695,112.65
4.0839,7.6433,6.58,11.822,9.795,11.321,11.012,8.8972,76.096
7.3405,8.2584,6.8761,10.766,5.9453,9.4523,9.6024,6.2648,48.49
9.3457,6.8185,6.6868,6.4313,9.1156,7.1454,6.7119,7.2643,96.687
8.9499,10.644,9.0063,13.783,13.223,5.9232,8.2088,10.222,184.11
8.6862,12.185,16.003,9.0161,8.9246,6.0694,9.1457,8.625,113.93
7.5875,9.4921,11.3,8.3194,8.0922,9.9249,10.714,8.6369,67.047
10.219,9.3622,11.17,6.1097,9.6934,10.993,9.8441,9.4477,76.734
15.485,11.099,9.4866,9.7226,9.5515,12.662,7.3674,3.2602,55.047
7.58,5.4496,7.8632,9.9849,8.3911,5.1609,9.4664,11.582,112.8
10.399,5.5423,3.4069,9.7248,7.8286,6.4963,7.5045,7.6213,99.498
7.4019,10.413,12.498,10.771,7.8227,14.954,5.2595,8.5009,-10.917
8.8852,3.3299,7.0467,12.702,5.7163,6.5728,8.6069,10.81,53.314
10.734,13.289,4.2609,9.2434,8.3602,6.0686,9.6753,6.0158,163.5
5.561,14.816,10.052,11.802,7.5963,10.064,14.5,13.376,124.69
12.352,6.7891,12.609,4.418,7.3222,12.176,12.386,11.183,25.335
10.004,14.529,7.8305,9.3012,10.054,6.0982,12.122,12.471,198.83
7.5359,8.4782,5.098,12.08,11.263,8.53,9.5869,9.8484,138.95
13.75,7.7411,11.348,12.219,10.068,13.717,10.121,9.3059,41.575
8.2646,6.4853,3.4806,8.574,10.421,5.2908,13.999,10.207,174.01
18.979,6.2775,6.5143,8.6849,7.7161,9.7941,9.4949,9.1667,74.444
11.312,8.495,9.98,11.992,9.8844,6.4695,11.478,5.9647,125.34
9.1753,13.99,11.035,7.3911,7.1496,9.8281,6.2608,12.03,85.181
8.5571,11.858,5.7803,7.6131,8.233,11.257,7.5148,9.4617,86.924
4.7261,13.963,7.5782,4.5611,9.9435,8.2186,5.5313,10.816,139
8.1715,14.288,9.8819,8.1317,8.4879,7.4961,14.339,9.6974,153.78
6.4503,11.902,11.225,11.231,5.0117,10.941,10.295,9.0163,36.268
7.6773,7.9015,9.9822,6.0241,12.479,8.0857,3.6071,5.0211,97.954
7.5197,8.2647,8.3079,7.5276,7.0071,9.6753,9.6469,6.2919,52.673
10.644,8.2644,9.1318,8.1324,7.3908,7.6184,6.5251,9.8596,76.524
9.518,11.051,5.6821,10.826,8.2856,9.4677,8.3609,7.6497,100.72
6.9989,8.7698,9.4296,5.7555,8.7259,4.9857,13.73,7.1689,138.1
10.675,7.6841,7.4329,12.256,8.3353,9.6268,10.784,6.6731,74.566
8.3129,5.7714,12.632,12.048,8.5638,11.782,10.313,8.8889,20.773
8.6553,11.783,6.9639,9.8664,11.555,10.562,10.025,10.537,137.54
8.3844,12.622,8.0563,7.6254,8.0382,11.585,10.813,8.2317,83.508
9.3341,7.6302,9.4379,9.2582,7.1488,8.9691,12.696,10.19,73.679
9.8596,9.7071,5.3737,6.6857,7.6698,11.224,7.8374,13.648,80.716
7.192,8.7169,9.3692,11.418,5.0798,11.306,7.5064,6.4733,3.8531
10.667,8.1712,9.1615,7.9161,10.321,9.642,11.946,13.492,115.81
7.719,7.6811,7.5802,9.024,12.314,8.8181,6.3403,12.112,124.96
13.538,10.811,9.1049,7.2989,8.5734,11.344,4.4074,12.252,70.846
8.1262,6.0699,9.7453,12.55,11.075,11.01,7.7446,13.076,72.648
8.2679,10.323,8.7859,10.383,8.629,11.344,8.9616,11.84,77.066
9.8432,5.4617,4.6211,11.806,9.7164,6.9181,11.105,9.2943,125.36
6.2567,7.8049,4.9043,8.5147,6.9269,12.378,10.272,9.1304,40.746
12.139,9.7418,10.293,9.0767,10.108,9.0079,10.239,8.5855,110.03
6.9649,12.044,13.117,7.2594,13.163,7.8103,11.308,7.4834,156.24
9.5119,6.6946,7.5567,9.2256,11.666,11.458,8.483,12.062,90.788
10.177,7.3754,8.6321,10.38,11.467,11.193,7.2999,12.91,90.194
12.363,10.275,7.9001,9.2288,8.5654,7.3482,10.159,14.031,138.92
8.9673,9.9878,12.193,10.045,7.6191,8.5835,14.103,7.6515,87.151
7.909,11.73,7.9005,7.8518,9.4138,11.35,12.577,13.844,114.88
12.955,7.4932,8.2398,8.3474,8.6368,10.966,9.6326,10.364,66.865
7.834,6.5653,9.7218,6.303,10.136,11.484,12.014,9.3058,65.133
7.1311,5.7502,7.4116,5.0099,11.188,10.911,8.5009,8.828,75.032
8.0087,13.588,12,8.7554,11.994,10.618,14.443,9.797,144.7
13.537,9.2598,5.1959,10.242,10.475,9.3872,9.5898,7.8298,123.65
11.463,5.5615,9.0712,12.112,11.836,10.071,9.7034,11.889,100.4
7.7976,13.068,12.945,7.5639,4.7367,11.953,11.068,8.4805,24.614
7.561,9.2861,9.0642,8.7972,3.5991,10.893,13.818,5.9549,17.766
6.1721,10.179,8.6577,13.927,10.167,9.1949,9.518,10.001,111.7
3.739,12.011,9.0919,9.9619,7.407,8.3533,9.0891,9.5509,97.14
9.2517,11.353,9.8574,5.6312,6.0137,9.2796,9.5575,12.808,77.187
5.4645,8.4536,4.4155,9.0966,9.9532,10.193,10.244,12.61,114.01
11.684,9.2755,9.5378,7.2376,5.9559,9.0557,10.927,8.2393,63.537
8.7604,14.746,10.982,5.0247,12.783,11.345,6.7432,12.626,140.58
6.0986,9.7816,10.975,10.525,13.324,9.2543,9.0207,8.8304,131.13
9.3974,11.154,10.88,8.2892,11.29,10.273,10.87,10.301,119.4
7.3978,12.758,8.4207,11.755,9.4681,7.1398,7.4655,8.5163,137.52
8.2723,8.0021,6.6824,12.694,8.2838,9.1839,8.2091,8.9359,78.717
8.3168,10.076,6.6375,10.541,9.8134,9.8337,11.883,10.678,122.88
5.248,12.039,11.388,8.1361,8.3332,10.314,8.8812,7.4687,72.589
11.951,10.815,7.3827,7.0948,5.7894,11.649,5.921,7.6609,32.856
13.328,9.3183,14.578,9.1573,9.4734,14.136,8.6732,5.0872,10.747
6.8396,11.899,15.425,7.3801,7.3678,11.92,11.717,10.099,41.657
9.6393,5.9424,12.769,10.249,7.3117,8.5604,11.104,11.465,53.179
8.9426,9.9868,9.1998,8.5756,7.136,14.884,13.619,5.4098,16.783
9.7347,9.4443,10.504,10.502,4.7058,9.2285,5.9686,9.2956,27.727
10.504,11.083,1.5529,10.456,6.6996,4.8652,4.4285,13.091,152.36
9.2717,9.4695,10.426,8.0854,8.3658,12.799,10.091,11.266,47.295
10.242,5.967,12.393,9.7489,7.8731,7.0814,4.8853,9.4997,53.439
9.2129,14.494,8.4379,9.2046,6.3931,5.3024,11.589,14.066,163.42
9.1843,8.3404,6.6628,12.591,11.516,9.9566,6.9757,5.275,98.635
5.7847,11.596,9.6033,7.4099,11.551,7.6134,5.8412,6.1849,129.3
11.683,10.819,5.5502,8.4397,7.5156,9.967,9.6066,10.038,98.042
7.4752,11.336,12.484,11.967,11.044,11.501,10.527,9.49,91.873
10.631,9.7856,9.0306,13.437,11.061,7.7333,6.6615,9.1039,127.87
12.055,9.1538,6.6247,8.3528,7.07,6.1324,7.6702,7.2156,106.92
8.1486,9.0146,6.7385,6.5183,7.9674,9.9126,6.5375,9.5452,72.189
7.2598,10.942,9.8984,4.8164,10.338,9.0751,10.73,11.619,125.58
9.9392,14.499,9.1288,9.0532,8.9209,11.428,7.1634,10.832,99.353
7.7134,7.0378,6.1691,10.222,9.0388,5.9179,11.565,12.439,140.95
7.7022,9.867,5.4503,8.9748,14.362,7.7524,7.2559,11.268,185.66
9.1735,3.5433,6.4156,12.655,9.2012,10.273,10.816,6.6386,52.688
11.973,8.6137,10.533,11.523,10.51,5.6181,8.1828,11.443,143.55
7.2054,7.0455,9.5526,11.012,11.963,8.1297,7.6415,3.6354,99.443
11.103,4.9936,4.6785,4.9958,11.078,5.3086,9.3883,7.4283,147.55
7.0168,5.2035,9.6348,4.9817,7.5164,12.192,11.164,14.266,28.127
8.1337,12.591,15.17,11.901,6.6734,10.352,8.0452,10.902,48.526
11.681,7.9648,3.7386,9.2525,6.4108,2.9402,9.5852,12.555,158.89
6.453,11.578,5.4454,8.4422,3.1694,4.0072,5.8458,7.5354,96.772
8.4319,8.0459,10.613,7.6473,10.01,8.9361,7.3606,6.3941,77.101
8.6216,10.697,4.5047,3.8401,10.814,10.069,7.4392,12.451,132.65
4.865,9.4071,7.1165,12.165,11.404,12.004,7.3011,12.252,93.232
10.433,7.9991,13.47,8.1241,11.14,4.3691,7.6041,9.9501,138.75
7.2973,7.5851,9.4786,10.514,7.2439,7.6461,10.504,6.2423,71.231
12.497,7.9904,9.8164,13.745,13.911,8.1262,9.7564,11.517,160.29
6.8963,15.092,13.518,4.6025,10.683,9.6486,10.143,11.528,133.6
9.1028,5.4078,4.6585,6.9415,7.4455,7.0373,13.469,10.493,108.92
13.37,9.2517,5.1485,10.544,6.9888,7.588,7.9366,11.496,109.86
5.6618,6.7837,4.3274,12.437,7.0759,9.2685,10.687,12.465,82.162
11.584,11.488,7.5559,5.1728,10.846,6.8794,9.9869,7.1689,161.63
9.9299,11.651,5.6037,10.154,9.9642,9.4794,11.32,8.2767,137.26
4.2932,10.141,8.9361,10.647,11.433,10.956,9.9962,9.9279,103.57
9.8561,9.7513,5.1107,8.1225,7.1962,10.183,6.2986,9.2988,70.716
8.3682,12.728,8.8974,10.953,10.041,7.7122,7.3748,8.4791,135.37
9.902,8.811,8.7925,8.6643,8.9659,6.5675,10.223,7.107,118.66
7.986,12.717,8.9261,8.4184,8.8074,9.5343,9.1927,8.6932,109.92
6.7682,10.978,11.627,9.4531,11.189,8.5221,9.7421,10.95,128.9
7.0689,9.3028,7.1025,8.0222,13.821,10.426,9.1243,8.896,138.14
7.4829,11.636,8.2682,9.818,13.766,6.0648,9.6239,13.691,211.44
6.176,11.251,6.7431,10.15,5.6332,11.192,11.505,4.9648,47.93
10.085,7.8441,7.7951,11.496,7.2772,10.175,8.7791,7.1884,51.948
5.6697,8.9917,8.2173,9.0371,6.1591,9.3694,9.0437,12.941,63.359
8.4026,7.7206,10.869,9.9046,8.8751,8.4324,9.492,8.1294,78.644
13.364,6.0443,9.5438,11.35,10.224,9.7038,13.269,12.383,101.37
6.1282,9.427,7.3591,12.707,10.401,7.6069,7.7812,6.4783,119.53
5.551,10.578,5.5127,8.3777,11.23,11.975,6.3535,7.9459,94.196
10.66,6.9989,7.7553,6.4469,7.909,11.884,10.431,11.76,52.074
7.1062,9.0409,14.63,9.5703,9.0268,10.984,12.313,6.4013,48.75
6.4385,7.2375,11.103,12.162,7.9413,6.796,7.8877,10.676,79.643
6.9314,8.8586,4.8485,7.395,12.027,10.835,9.1256,8.098,117.19
11.929,9.7197,12.146,13.793,13.28,5.8154,12.933,12.305,190.95
8.6703,7.1353,9.3529,9.1328,8.3609,5.2953,5.3941,12.241,106.41
4.0338,11.569,13.82,8.0831,9.9745,13.029,10.261,10.809,56.679
6.2896,10.23,9.2798,8.6244,5.1407,9.8518,14.638,4.0707,49.218
9.8882,8.1477,6.6374,3.7937,9.1614,8.1558,11.588,13.713,128.78
6.1187,11.502,10.083,7.3824,5.2872,8.1575,9.8946,4.7686,60.04
4.4986,14.518,11.586,8.8579,6.9796,8.4966,4.1416,8.9689,78.778
11.785,11.129,11.632,4.0453,8.3985,11.062,5.836,14.667,70.52
8.4084,10.479,10.224,6.7396,11.705,9.6805,5.8316,9.1993,107.42
9.4818,7.196,9.6532,10.694,9.0685,6.7208,11.753,15.367,127.49
4.6636,9.1312,8.5057,11.213,10.809,7.9494,10.634,13.989,137.98
13.277,9.6056,15.763,8.5947,15.168,10.08,9.3962,8.4857,129.95
10.111,8.4508,7.0843,14.23,3.2529,9.7221,5.7538,13.677,24.548
8.8214,6.1111,5.0146,6.9314,13.428,8.8732,11.236,16.335,165.17
8.1633,9.9423,9.8012,10.005,8.2076,14.371,14.124,9.798,42.203
8.9471,5.0892,7.4991,7.372,7.5709,9.0083,9.3808,8.9844,54.761
4.7935,10.302,9.5736,10.795,6.1295,13.234,6.9548,8.065,2.6239
4.1098,9.435,11.652,5.2371,15.89,8.5799,10.474,12.286,172.96
11.125,7.463,8.3475,9.764,8.768,8.0256,8.848,7.0312,87.54
8.6566,10.826,7.2196,9.8645,4.6794,4.7895,11.532,9.9061,119.85
7.4791,5.8725,10.304,7.851,9.8039,8.9924,8.053,11.469,73.226
12.958,11.54,7.6774,6.6048,9.9228,8.2813,12.996,9.017,150.96
11.923,7.3188,12.179,8.8809,8.5224,6.1709,7.4226,9.4952,90.628
8.0221,8.9508,9.6204,7.3859,9.5776,6.5576,11.162,9.4692,128.1
5.7677,10.172,7.7031,8.4232,7.216,10.258,10.461,11.354,77.552
17.527,15.403,8.7545,11.333,10.92,10.006,9.1264,5.099,147.9
10.385,8.1153,6.4048,6.0741,8.6589,9.9582,9.3626,13.56,95.874
7.7539,6.1428,8.5763,6.44,10.271,9.6572,6.1559,7.2407,64.741
10.271,7.5913,6.1832,12.775,9.5335,10.83,8.9799,12.912,88.419
11.729,11.433,14.596,10.86,11.732,9.7818,6.7198,8.7505,101.69
7.2137,9.1485,10.454,8.3248,16.586,10.555,6.1195,8.5715,141.43
6.5482,7.6624,4.7923,7.7109,6.7518,7.6016,12.808,9.1482,100.08
9.755,8.6587,11.697,11.287,14.205,7.5916,9.0802,10.711,158.6
7.7643,10.085,10.95,6.2336,7.3835,11.518,1.1703,7.6842,11.408
13.229,7.7386,10.542,13.07,4.6055,11.622,13.278,10.626,19.191
6.9006,10.582,5.7302,8.943,11.891,12.846,12.824,6.0887,109.7
13.292,11.96,13.428,8.4176,8.1478,12.649,4.3183,7.807,28.782
9.6263,11.261,7.4583,10.019,9.1035,9.9371,11.088,7.3576,107.11
11.45,8.5416,8.0883,9.5942,8.3328,10.445,5.1293,10.74,61.329
7.1086,11.547,7.8077,10.459,7.9941,10.919,8.3606,6.0877,68.697
7.068,12.289,10.27,6.4059,10.76,8.007,10.111,4.5469,130.35
13.034,8.5959,8.3019,13.099,10.821,12.573,6.0863,11.492,72.179
12.027,7.2781,9.9391,12.214,10.629,10.345,9.7866,7.189,80.156
9.2053,12.461,8.7101,10.45,9.0451,6.9993,10.315,10.363,147.58
8.5591,8.9438,6.6341,7.3854,10.734,9.0172,8.9315,6.7734,115.51
7.4221,7.5808,10.308,6.5471,7.5104,8.7994,6.6268,10.947,55.523
5.1284,8.1833,11.116,10.357,8.6562,10.404,9.9599,9.7702,58.35
11.047,13.187,8.5025,10.484,11.927,9.5895,8.6338,8.2356,149.43
9.5338,9.9762,9.6653,11.366,11.239,8.9327,9.4118,8.4231,122.55
10.559,11.815,11.071,6.1892,9.7887,10.483,7.6969,8.8174,90.107
11.751,5.8248,15.177,8.9659,6.9356,3.9844,10.151,9.5052,84.217
9.2616,8.1291,8.6245,8.5871,11.508,12.534,8.6945,13.033,85.248
5.9063,12.666,6.5958,11.11,8.515,9.2345,12.91,9.4355,128.8
7.2088,7.8678,9.6259,13.511,4.5192,6.3289,7.8712,14.122,67.032
10.715,9.1053,11.755,8.2929,7.4036,15.234,12.838,6.2387,-1.2218
5.6105,9.6665,10.626,10.005,10.71,11.628,8.5529,7.4059,69.734
10.247,8.3754,6.4768,12.337,6.3294,11.427,8.832,11.704,47.131
7.4868,6.9263,7.7405,7.6651,11.993,11.277,7.6516,9.2563,85.897
9.318,9.2841,5.5813,11.214,12.456,9.752,8.1584,9.5099,137.45
7.0674,5.505,7.513,11.023,9.0983,9.1412,7.7814,8.6498,65.357
8.5741,10.274,10.564,9.6432,12.121,5.2424,13.33,12.279,193.03
9.2044,9.9375,7.5942,13.349,10.325,9.6471,11.12,9.1606,119.36
4.0535,9.5037,10.522,12.966,9.9713,13.662,5.8494,6.8098,25.18
9.4282,9.0819,4.9612,8.8348,3.9221,11.907,10.058,10.232,25.589
8.2786,11.212,12.146,6.9384,6.1634,4.7856,8.2489,7.4412,100.8
11.1,8.0141,8.2245,5.6543,11.154,12.456,7.8189,13.154,80.528
12.699,11.346,9.4852,7.3221,14.097,11.693,8.9784,7.235,131.01
8.5833,6.1772,9.3171,10.85,5.8498,7.6959,6.3212,9.6352,41.662
6.2997,7.2521,10.543,10.888,10.508,12.308,9.7662,12.285,59.746
6.9573,7.512,10.322,9.8286,9.097,6.5855,10.364,8.5749,104.51
11.482,9.7505,6.44,7.8716,4.7869,7.3327,9.0416,8.9094,81.602
11.926,5.5862,10.397,12.603,7.9444,6.1396,11.105,7.8907,88.99
7.0361,8.3729,10.141,6.0994,9.4227,7.5446,10.3,14.81,118.91
10.813,7.9224,6.5736,12.983,7.021,11.086,7.1378,6.7659,37.058
5.9031,9.9781,15.621,11.242,15.585,11.76,8.9425,10.567,113.91
10.606,11.092,11.034,6.3337,7.7951,1.6265,10.425,6.0566,164.06
12.564,10.438,12.63,5.6166,7.3674,10.058,11.756,11.25,73.141
6.5476,4.4235,8.7727,8.5475,10.761,11.201,11.624,12.219,68.585
7.986,8.6402,10.619,6.2012,10.173,10.924,1.9277,10.537,52.746
3.5492,9.3355,9.3606,5.961,10.501,13.141,12.365,11.463,74.421
13.555,5.5611,10.515,8.0211,8.9771,6.2951,9.3777,14.282,111.05
8.0259,11.709,3.6826,7.3162,5.5745,10.122,10.252,5.887,75.804
7.1257,10.522,11.826,5.662,8.7385,11.759,9.3442,5.2337,46.211
3.68,12.527,9.7949,13.443,12.836,7.585,7.5126,9.5788,162.17
8.0213,8.7976,10.896,11.465,7.4812,9.849,12.88,11.327,72.279
5.5255,11.532,4.1584,6.7853,8.685,1.7772,9.8325,7.7408,202.49
9.0125,9.6761,9.8681,6.4147,7.1181,6.3689,9.8776,7.6713,99.228
4.9901,10.749,11.758,11.901,12.495,6.8334,12.039,9.5265,163.74
6.4994,3.0689,10.919,5.3276,9.1419,7.492,9.0836,8.5119,57.18
6.6788,9.5468,8.1758,10.104,10.266,12.262,6.9954,13.534,77.985
7.5406,12.856,6.9168,10.42,10.874,6.3508,9.443,13.456,188.28
12.304,8.5754,6.5619,11.697,11.725,10.733,9.155,11.91,122.78
6.4342,8.2867,10.894,8.124,5.9459,6.376,8.9543,6.7884,63.27
7.3627,6.0852,12.662,14.08,8.448,5.5716,10.756,10.372,94.01
10.979,14.888,9.3495,8.496,8.2442,12.21,8.7739,9.6003,88.362
10.8,5.2412,4.1735,8.878,8.1715,9.4435,7.1034,10.871,70.991
4.2373,5.0907,5.4934,10.793,12.74,8.7382,12.017,15.241,145.46
10.068,11.066,9.4535,9.2556,9.4361,7.568,6.6427,10.919,122.61
6.4462,6.6838,13.188,9.2463,4.1481,12.491,16.622,9.5917,-12.51
15.702,3.6455,8.2971,6.7445,6.927,16.41,5.4868,8.6497,-55.754
12.197,8.4473,10.125,10.019,7.6747,6.2315,9.1858,10.843,107.95
12.501,10.253,9.6795,7.4258,12.007,9.5751,7.4743,6.3271,117.26
11.013,6.6014,11.751,9.8724,10.994,7.8147,10.014,9.5141,105.75
8.3422,9.7777,11.552,11.92,10.34,10.739,12.538,10.429,96.513
12.673,6.4954,12.687,13.256,9.4257,6.5264,6.1111,7.8593,82.129
6.9249,12.342,9.536,10.857,6.258,9.363,8.7255,8.9197,73.709
11.201,7.1488,9.6297,10.437,9.9639,5.9124,9.2156,11.924,130.42
7.8658,9.4781,9.1763,9.0055,9.0968,10.46,8.6724,9.0136,76.339
5.5397,8.1313,7.0391,3.8286,6.296,5.9007,7.7507,8.549,89.172
10.887,14.007,8.7413,9.7347,6.494,11.068,11.36,10.924,90.667
11.372,8.1984,4.0446,10.929,4.797,12.244,12.577,7.5427,32.353
8.5408,11.539,13.446,10.393,7.6358,6.805,9.9801,9.5896,102.94
6.4157,8.016,10.501,9.7078,10.528,7.0905,7.1756,11.451,113.01
10.09,2.3344,10.469,12.465,4.1354,8.6673,9.2239,10.359,-6.8353
5.023,7.0243,9.3209,7.2341,11.689,7.817,9.3121,4.5567,104.45
10.791,11.027,9.3078,13.134,7.7712,4.0833,7.7138,9.5282,144.17
14.672,10.771,7.8124,9.3372,5.6343,5.3976,10.172,9.4816,122.82
9.1738,3.2843,7.8267,6.9069,6.8005,4.1964,7.3609,12.536,90.235
7.2955,9.2671,11.081,8.5988,12.539,9.9019,5.0674,9.6323,99.647
9.4658,11.028,14.492,7.1182,8.7454,6.0818,10.102,12.087,123.26
11.176,12.42,10.882,7.3928,9.2065,9.1413,10.585,11.594,123.5
13.164,10.37,8.1065,6.1064,14.105,5.0779,9.9347,9.4453,215.86
7.3548,6.2572,7.6582,12.382,11.925,8.1848,4.6886,4.5426,93.37
10.53,8.8522,11.609,11.275,12.012,11.109,10.638,11.073,102.68
12.033,8.2808,9.2737,6.1384,8.4259,10.554,6.5013,9.5863,57.77
9.4334,14.022,12.328,8.6821,7.938,10.606,10.621,8.9565,86.648
5.5911,13.128,11.557,9.1199,12.613,4.0361,5.5422,4.7276,177.95
8.6313,9.9346,4.9878,9.3827,14.533,6.9836,4.949,6.2349,181.07
10.352,9.6368,9.3128,11.083,11.64,11.168,6.8031,11.82,101.5
14.233,8.2224,9.5811,3.7977,8.4158,10.294,6.1507,8.791,58.298
3.5278,7.1688,10.808,8.8835,7.448,9.26,5.9314,12.643,42.315
10.184,7.0345,7.0464,10.857,8.6503,12.716,8.5127,10.027,43.105
8.1212,9.7488,5.9777,10.639,6.6848,10.522,9.1635,8.9692,66.011
7.5665,11.738,3.3826,10.62,9.7219,5.6501,11.849,9.9348,189.99
5.9328,10.708,3.2909,8.7672,7.2891,4.744,3.4129,14.541,146.45
