-3.587,-0.28554,-6.2113,-6.4714,-5.0416,-0.087745,-4.2641,-5.5955
12.586,15.712,13.799,23.286,18.922,18.032,19.021,12.389
23.81,13.387,16.461,18.486,21.285,19.538,12.446,17.272
-3.3377,-3.5267,-3.7598,-1.6958,-3.5662,-4.0081,-3.1356,-4.6879
-7.7618,-5.9894,-3.1434,-10.713,-4.1438,-8.9588,-5.7157,-3.6565
19.782,21.895,22.288,17.711,20.36,18.585,19.065,19.728
19.416,18.651,21.361,23.647,19.466,18.734,21.993,20.66
-4.5536,-3.2051,-3.6808,-6.4265,-3.6882,-3.9442,-3.4171,-0.8652
9.1501,6.2745,5.2434,5.9981,7.4545,9.7862,4.9901,6.5622
-1.3871,-1.5392,-7.9473,-5.0241,-4.1803,-4.4082,-1.904,-5.3644
28.849,23.172,25.711,32.264,22.277,28.192,24.097,24.077
21.904,17.777,22.9,20.657,19.149,19.1,19.776,18.525
-11.044,-8.3122,-7.2967,-7.0474,-4.6169,-8.2253,-10.175,-6.6213
33.06,26.872,22.834,29.859,24.052,21.779,29.748,25.454
24.876,27.084,22.447,28.459,26.678,30.236,21.946,29.859
29.735,26.581,36.539,36.055,36.1,28.355,31.553,31.779
26.474,27.399,25.259,26.746,27.928,31.367,29.987,30.61
-8.4882,-9.5107,-10.885,-3.8392,-6.1019,-4.5223,-10.862,-9.5015
23.849,30.589,34.153,40.891,37.196,36.513,31.031,30.786
-24.764,-19.795,-19.427,-21.589,-17.02,-19.846,-20.252,-19.87
22.588,22.642,16.656,17.762,20.271,18.018,19.499,20.274
-3.1152,-6.1949,-3.1219,-4.4104,-4.256,-3.5617,-8.3292,-7.7082
27.133,33.543,27.859,27.972,28.101,28.175,24.884,35.576
-2.5055,-7.8303,-4.3258,-2.0483,-4.2703,-6.6001,-9.5804,-3.9887
5.2136,5.9383,6.0164,5.999,2.6059,7.3144,1.2384,6.5315
-4.6976,-3.1421,-3.7385,-3.7931,-2.9181,-3.403,-3.3226,-2.6483
9.9432,7.1057,5.5063,6.5113,3.762,7.0356,2.914,4.587
-21.511,-13.917,-17.37,-16.319,-15.916,-17.264,-20.045,-13.97
-12.421,-8.4221,-5.3638,-8.6413,-7.7767,-7.8793,-10.484,-5.3715
-19.779,-15.714,-21.358,-18.782,-12.174,-21.637,-23.69,-20.445
-2.5487,-5.3442,-3.5066,-2.0961,-3.2016,-1.0431,-4.069,-3.817
-4.7069,-6.1905,-5.6275,-1.5105,-6.8547,-3.1707,-5.1637,2.2414
-1.4059,-5.9729,-2.1935,0.67914,-2.9809,-6.3389,1.8176,-4.3845
-23.076,-22.323,-16.416,-19.134,-20.378,-15.501,-19.67,-15.855
29.116,24.138,22.736,28.365,29.699,28.27,30.179,26.79
-20.745,-15.275,-14.113,-17.88,-15.072,-18.662,-21.272,-12.978
28.04,31.193,28.591,28.467,26.878,28.267,24.586,22.109
-21.701,-14.719,-16.933,-20.274,-21.873,-18.881,-18.755,-17.419
1.4481,-5.7244,-3.4659,-2.518,-6.6603,-5.2651,-4.1224,-2.6869
-10.171,-5.3754,-5.8974,-8.8083,-12.436,-11.029,-8.3625,-6.7909
-19.772,-18.714,-21.42,-16.183,-13.344,-15.927,-16.219,-14.556
19.556,18.977,20.422,17.833,20.003,18.952,17.916,18.017
7.3505,5.6633,7.5862,7.8742,11.166,5.6776,7.186,4.8105
-5.8291,-7.667,-5.386,-8.8901,-9.2729,-12.03,-8.9294,-6.4262
28.905,27.928,33.975,22.593,33.491,35.407,29.672,32.361
-2.845,-0.77756,-5.8544,-5.4033,-7.1622,-12.773,-3.1526,-4.3326
-5.0503,-4.1905,-3.4274,-5.2298,-2.4626,-3.7889,-1.8434,-2.4447
4.725,4.6708,7.5502,4.0432,5.6998,5.4384,8.275,5.2628
-11.019,-9.0642,-15.539,-9.2935,-7.797,-11.01,-9.7912,-4.4321
31.406,24.909,27.244,24.672,22.597,27.877,24.08,24.062
16.608,19.724,18.31,11.75,14.171,15.978,17.736,10.296
26.978,32.46,22.349,25.332,24.905,26.069,30.1,21.347
-6.5026,-6.6225,-6.32,-7.9997,-2.5198,-1.4666,-3.0561,-5.7206
-2.8602,0.18174,-0.43979,2.0873,-1.8074,-4.4913,-4.4825,-2.0961
17.425,20.078,15.733,17.964,17.555,18.473,15.007,21.184
7.9484,4.9541,6.4639,4.7569,6.5847,5.8069,7.2299,9.2519
17.68,12.733,21.314,19.916,17.531,14.819,18.418,14.943
40.866,35.637,29.096,38.993,30.606,29.746,31.399,26.698
-3.8869,-1.2382,-2.612,-3.3747,-4.3601,-3.6568,-3.8202,-1.9667
-18.848,-18.306,-18.304,-18.836,-23.899,-20.882,-22.262,-18.085
-0.68662,0.20571,-3.5363,-3.0901,-6.3902,-4.9441,-5.5614,-2.1098
-18.637,-22.586,-22.408,-21.074,-21.16,-19.582,-20.858,-25.027
6.7992,5.1868,3.3961,3.984,5.7457,6.6034,8.3112,5.8907
-19.524,-21.498,-19.729,-11.904,-22.384,-17.656,-20.181,-19.174
-8.1114,-0.99535,0.81703,-4.3203,-1.986,1.0401,0.78177,0.67305
27.829,26.33,23.92,26.009,28.505,22.313,31.115,24.643
-4.0623,-3.5931,-3.0355,-2.1279,-3.3151,-4.3494,-4.1095,-2.2282
-9.6758,-5.1119,-8.2734,-10.616,-16.329,-6.7919,-11.39,-8.1024
2.586,-4.3074,-5.3715,-0.66417,-2.6123,0.77473,-0.47715,4.3143
-1.2126,1.7155,-3.5918,-2.9283,-9.3287,-7.9731,-2.5636,-6.4974
7.8722,5.1466,8.2469,2.3344,3.2335,6.3491,2.4155,5.113
-19.707,-20.895,-18.839,-15.009,-20.039,-16.928,-16.956,-21.821
-2.7868,-3.3765,-3.0165,-4.0969,-4.4345,-2.7484,-3.9196,-4.3379
20.088,18.87,18.049,16.71,16.558,17.984,21.505,14.943
29.099,35.12,28.967,30.327,26.155,22.04,29.189,25.871
6.8284,10.684,4.5691,2.0865,10.558,6.9407,8.1697,8.1257
29.241,21.339,28.872,26.519,23.53,32.487,30.545,25.03
-17.753,-13.441,-15.592,-20.229,-16.19,-20.255,-18.986,-22.076
-2.6461,-0.6304,2.2119,3.4518,2.1515,3.097,-3.6201,-2.178
25.869,32.603,32.227,32.859,36.549,31.121,32.508,33.383
-18.822,-17.383,-20.089,-20.219,-21.688,-19.279,-20.816,-21.225
33.375,37.278,34.548,31.893,33.61,37.848,31.298,23.468
-14.14,-14.958,-18.439,-18.022,-17.958,-18.225,-19.904,-17.54
25.531,38.448,27.337,28.136,34.423,23.012,37.783,29.879
-3.4249,-3.5808,-5.0013,-3.774,-3.1373,-5.1894,-3.5411,-4.1046
-5.0912,-3.1051,-3.8871,0.51908,0.61346,-4.8501,-1.7686,-3.4365
22.009,19.026,18.771,22.205,21.578,19.593,15.68,21.207
29.139,34.905,22.814,29.577,30.642,31.56,32.153,32.265
-12.624,-6.6007,-11.887,-8.4428,-6.2971,-6.1666,-10.978,-10.927
8.8566,9.5337,7.9516,2.4438,6.3738,7.8773,9.4713,5.6984
30.573,26.971,29.485,37.397,33.805,40.978,31.681,27.505
-0.41057,3.3429,-4.3209,-6.2927,-1.9777,-4.7362,-9.76,-6.8899
27.48,28.685,31.089,24.92,25.847,24.118,28.116,23.673
-16.374,-15.367,-16.764,-17.542,-22.714,-21.052,-19.846,-15.493
-18.385,-18.297,-14.02,-24.147,-19.919,-22.677,-16.649,-22.085
-18.749,-20.698,-21.987,-17.372,-13.416,-13.804,-13.221,-17.353
9.4016,6.3443,2.7522,6.8791,5.3584,5.3577,9.7461,7.118
20.532,20.215,18.999,16.701,25.363,17.084,21.954,18.395
-22.86,-20.082,-18.382,-18.429,-17.385,-18.181,-22.369,-18.111
-17.06,-16.461,-24.928,-23.341,-16.207,-21.787,-20.119,-20.452
5.6396,4.9811,8.1815,5.0121,7.9787,7.9537,10.774,2.975
6.3977,4.7363,5.7508,5.6688,3.251,5.0719,7.4384,6.0217
32.619,29.433,29.881,35.598,32.906,32.695,28.352,39.624
-14.174,-18.056,-23.061,-21.544,-16.187,-18.46,-19.632,-21.003
2.5686,-3.1716,-8.3684,-2.9767,-4.1519,-3.146,-6.0121,-1.1665
6.3699,4.5105,5.2796,5.6171,7.1385,9.018,10.066,6.4272
-6.7593,-13.226,-8.8365,-5.5151,-9.7085,-18.126,-7.1688,-8.3365
7.6075,4.2721,4.6745,5.689,3.3125,5.4395,5.9177,5.7251
25.557,25.402,35.752,29.457,29.708,34.673,32.816,27.681
19.054,20.095,20.652,20.673,11.242,15.64,18.525,13.707
-4.9982,-3.8466,-3.7947,-3.9746,-3.8484,-1.9172,-5.0646,-4.4476
15.009,11.566,16.94,17.419,16.258,10.645,18.837,14.831
-8.5204,-9.651,-13.407,-0.42598,-15.032,-6.8143,-7.0151,-10.116
-17.705,-19.346,-19.214,-23.493,-14.525,-21.793,-15.51,-15.503
-2.9243,-3.5882,-5.4124,-7.1214,-1.0153,-6.9593,-1.9215,-1.5129
-19.712,-21.609,-21.674,-20.3,-19.939,-17.857,-21.168,-23.405
-9.7871,-11.163,1.5527,-8.3105,-7.6625,-5.9018,-7.5419,-3.0373
-2.4818,-1.3692,-4.6775,-2.3603,-2.9431,1.4736,-10.044,-3.2416
24.594,24.984,28.619,25.723,24.671,29.761,25.404,25.04
-0.48876,-8.94,-4.861,-5.667,-5.0591,0.45154,-3.5797,-5.9155
15.749,16.784,15.615,16.828,16.195,19.068,16.809,17.024
-21.307,-23.636,-18.173,-17.973,-21.334,-15.68,-23.082,-22.113
2.498,7.5351,4.7868,5.6058,6.8117,6.3917,7.1699,8.0875
-21.075,-21.49,-18.566,-21.629,-19.044,-17.558,-21.337,-17.734
19.9,22.952,20.836,21.699,18.515,22.452,19.814,19.457
-4.9339,-6.0576,-4.1984,-8.6567,-7.5876,-7.696,-6.2204,-10.14
18.867,17.541,20.626,22.038,20.847,22.643,21.116,20.237
0.81175,-2.3566,1.8045,-2.0938,-4.8303,0.085517,-2.8849,-0.10734
7.6304,8.7689,8.81,7.2825,11.489,7.2346,8.4813,7.6239
-1.9079,-6.3384,-2.8796,-2.9837,-10.064,1.0188,-1.3938,-2.629
19.339,19.684,14.659,13.345,17.757,13.386,13.615,15.586
7.3394,6.2704,7.3215,5.4409,4.3437,6.3785,5.0569,6.6407
20.179,20.567,22.367,14.998,18.347,19.44,21.129,21.395
21.345,17.655,19.517,17.954,13.414,24.601,15.971,23.09
-12.578,-19.921,-21.525,-20.679,-28.714,-20.572,-22.959,-20.762
-9.2444,-11.637,-6.5045,-6.2841,-7.8851,-10.297,-8.8377,-4.1368
19.076,15.779,18.542,17.524,20.196,17.539,14.161,22.11
21.645,19.234,18.886,19.513,20.585,17.627,19.012,22.079
23.757,25.638,27.901,23.282,23.713,21.775,25.637,19.079
-16.92,-20.125,-15.588,-15.171,-14.176,-12.479,-21.642,-22.84
7.5412,4.4787,7.1655,6.3024,4.6891,6.9705,3.1993,5.285
-2.5973,-0.61401,-5.3218,-7.4695,-3.2707,-1.3207,-3.0633,-2.0705
6.3362,6.0327,6.0573,5.3982,6.7562,7.3589,7.3352,4.5425
5.4413,8.0208,6.6585,5.0116,5.7375,4.5763,4.7772,6.5599
-18.77,-18.619,-19.546,-23.987,-24.012,-15.881,-16.43,-18.335
-20.42,-14.637,-14.203,-20.217,-19.941,-15.206,-19.73,-20.51
-17.295,-20.511,-18.641,-16.135,-17.079,-22.725,-15.522,-21.416
-2.7365,-4.141,-5.695,-5.211,-3.7103,-4.1023,-5.5013,-2.4178
-4.2116,-4.8737,-3.3621,-3.5402,-4.2996,-3.7581,-3.0703,-3.5991
-7.563,-9.0021,-3.3959,-0.91329,-9.6442,-4.641,-5.0469,-2.6441
3.8169,6.2487,2.5802,6.8108,3.7362,7.638,8.718,5.1495
5.8322,6.144,7.1312,4.15,5.3089,6.4154,6.3142,3.6364
-5.8461,-1.9718,-3.3922,-5.3546,-4.033,-5.1329,-8.6863,-2.114
15.723,18.283,17.248,17.02,17.301,13.946,13.085,18.813
8.0486,8.4135,5.9188,6.1386,4.1534,4.7308,4.74,5.65
0.4432,-0.97677,-4.8321,3.2999,-7.7764,1.5725,-5.119,-2.5065
-19.233,-17.118,-16.526,-19.866,-14.292,-15.031,-24.181,-16.853
-9.84,-12.28,-3.532,-4.2833,-8.6092,-6.2994,-10.124,-10.43
-2.246,-3.3282,2.7788,-0.94517,0.60349,-1.8855,-3.1883,-6.2132
-5.9859,-5.1143,-5.1769,-13.703,-7.7158,-8.398,-6.8363,-9.6496
-16.117,-22.896,-21.587,-22.845,-14.434,-18.602,-19.674,-17.85
-4.4085,-2.6128,-3.6951,-2.9852,-4.4721,-4.0902,-4.2709,-5.5383
0.69404,-6.5227,-2.783,-3.1425,-3.6143,-3.9001,0.27077,-0.38408
-23.805,-15.602,-21.82,-24.104,-22.302,-17.609,-15.889,-19.941
-5.5506,-7.8772,-0.55173,4.2555,-5.7804,-5.118,-3.3821,-2.3587
19.465,17.594,18.918,17.106,18.904,16.887,19.654,14.369
-4.1302,-5.4425,-3.1501,-2.4972,-5.3727,-10.549,-2.8672,-1.7973
2.2246,-4.125,-2.2122,-4.7384,0.067814,-5.0477,-4.7082,-3.2505
0.91842,-4.3796,-4.4767,-5.588,-5.0997,-2.6837,-3.0691,-5.5109
-8.5549,-16.832,-5.5911,-6.7395,-8.87,-8.3884,-4.3188,-7.9543
4.9805,4.649,5.3417,7.9535,5.7236,8.4623,3.9044,3.6234
32.657,24.813,27.346,28.629,27.759,29.89,26.852,28.811
15.088,16.802,18.249,22.191,19.702,12.604,17.445,18.83
2.7943,11.397,9.9147,6.5161,8.695,9.3626,5.6464,10.588
12.209,12.52,17.868,14.844,15.327,17.562,18.598,21.393
20.1,19.501,14.595,15.218,14.452,14.35,18.76,16.472
-7.7191,-4.6064,-9.1856,-8.9247,-7.5389,-12.069,-13.923,-10.245
25.889,27.897,26.315,21.84,28.297,30.097,32.274,27.198
27.695,29.688,27.394,32.349,35.133,29.201,29.764,28.166
-3.015,-3.7485,-4.5571,-3.4662,-2.1034,-3.5692,-3.2984,-3.0629
-4.4715,-5.0898,-4.0716,-4.1966,-2.8399,-3.6126,-4.432,-4.3143
0.91023,-0.15166,0.61506,-0.88924,-8.0653,-6.5088,-5.9299,-6.5836
21.557,16.566,20.96,18.934,20.543,20.94,17.867,21.156
-4.4461,-4.0234,-3.6324,-3.1648,-4.0916,-3.2635,-3.119,-3.9892
-6.0841,-8.8842,-8.572,-5.9422,-1.5977,-6.513,-11.964,-11.814
7.9047,5.1257,7.4533,7.856,8.1907,6.5015,10.665,4.6929
-11.614,-7.3288,-8.3037,-8.2882,-4.8278,-9.7483,-8.9051,-13.335
-1.606,-2.4765,-0.023576,-7.0567,3.4022,-1.536,0.65446,-9.7705
-4.0335,-4.3204,-3.6273,-3.8458,-4.2758,-4.5242,-4.5241,-3.69
-20.549,-21.302,-15.424,-15.103,-20.355,-15.045,-20.778,-26.57
-12.053,-7.3215,-8.7007,-13.811,-5.822,-9.155,-7.9577,-11.032
15.151,12.663,21.115,18.181,19.295,16.722,16.489,18.743
25.269,29.242,28.011,24.028,27.395,29.929,26.323,27.834
9.036,5.2564,4.5013,8.5731,7.6684,7.3444,7.2719,5.3749
24.393,26.456,21.275,31.942,28.749,26.802,30.149,27.176
10.415,8.1559,7.2584,2.7981,6.9416,8.4719,5.5653,8.5087
-7.1261,-6.1446,-5.1118,-0.28134,0.65722,-1.5591,0.31188,-4.3674
-4.1941,-1.6633,-3.1954,-2.8344,-3.9239,-3.3843,-3.9082,-3.3154
14.802,16.251,15.657,13.915,18.014,17.268,15.766,16.716
-8.4598,-11.365,-6.2997,-1.9826,-6.5666,-5.2704,-1.7053,-3.3116
-20.005,-15.68,-20.848,-23.097,-21.965,-17.303,-21.045,-20.862
-3.2513,-5.0268,-4.2801,-0.81739,-8.3841,-2.6974,-5.1868,-2.5186
27.605,26.716,30.614,26.193,27.836,25.379,31.095,26.805
-4.0202,-7.0038,-8.7244,-8.4099,-4.8229,-6.9303,-3.0078,-4.5557
3.9111,5.331,7.1031,3.6934,7.3758,9.3337,5.4646,5.7807
-18.451,-21.139,-21.333,-18.69,-12.654,-21.037,-16.892,-16.407
-5.5474,-16.649,-7.4448,-12.831,-10.349,-4.4986,-6.0688,-4.7804
31.586,24.931,32.897,27.442,28.665,26.424,36.922,32.908
-8.6222,-3.1275,-7.8152,-1.7378,-8.0231,-10.179,-3.7898,-11.956
4.614,5.7371,6.7492,4.5175,6.1912,5.2819,4.5795,8.0626
19.831,18.454,17.874,18.948,21.316,18.829,20.209,19.965
-4.1527,-5.1191,-3.9999,-4.3218,-3.2813,-4.3314,-2.9696,-4.2509
-23.746,-18.187,-20.639,-22.933,-20.475,-19.816,-20.43,-20.739
7.3759,2.921,7.7439,2.8504,7.8026,6.1348,7.1075,3.1491
-6.0255,-7.2793,-7.9443,-3.8142,-2.3463,-6.5146,-6.8936,-6.4173
-5.2202,-9.3008,-6.9002,-10.147,-7.724,-3.0168,-8.9782,-8.3904
-0.16357,-1.302,-1.1775,-11.923,-0.1446,-6.7536,-2.731,-2.5901
-3.4164,-3.8241,-4.3479,-2.7173,-4.1911,-4.8948,-4.7757,-4.3813
-2.9698,-3.9169,-3.961,-4.0104,-1.9773,-2.7366,-4.2283,-4.1975
-20.501,-21.685,-15.96,-22.754,-19.849,-17.252,-18.193,-19.709
24.946,29.512,29.639,33.943,32.71,25.559,26.749,29.085
-6.81,-4.9047,-10.139,-13.635,-4.8795,-8.2947,-5.9835,-8.2751
-19.536,-24.582,-18.754,-17.568,-21.605,-15.479,-21.985,-17.968
5.4318,4.7992,7.6654,7.8899,5.6526,5.5172,7.756,7.4901
-5.8825,-13.35,-6.4857,-8.9237,-7.6939,-6.4433,-5.1069,-1.0383
-13.807,-4.2441,-5.7145,-10.023,-11.633,-5.7939,-4.6738,-6.2598
-6.1452,-12.717,-6.8738,-8.8295,-8.1372,-8.0011,-10.833,-10.522
-3.3291,-3.2449,-3.355,-3.9578,-3.282,-3.451,-3.2091,-4.0951
25.516,29.704,27.501,33.948,30.128,26.593,28.004,26.714
-11.397,-12.509,-22.718,-18.287,-17.179,-20.015,-22.501,-13.763
3.1685,6.1008,8.3789,10.067,2.6315,7.0949,6.3686,6.1539
16.052,19.372,19.42,17.629,12.11,20.161,13.106,20.555
-6.9737,-7.6453,-5.813,-8.2583,-10.438,-10.458,-10.409,-2.2141
-4.0248,-5.2677,0.67422,-5.7309,-3.7982,1.9127,-3.3827,-3.1714
33.95,36.836,36.142,38.24,31.643,26.022,18.996,30.026
-2.9584,-3.1373,-3.255,-3.7594,-3.551,-4.387,-3.2618,-3.7089
4.8385,6.8239,11.782,2.4423,4.5175,5.381,6.6727,6.9058
-2.0499,-8.3602,0.95947,-4.5984,-8.1402,-7.5919,-6.4831,-2.552
20.545,19.527,15.685,12.887,18.885,16.024,18.357,17.536
-7.3627,-10.352,-11.825,-8.6049,-10.03,-8.56,-8.0579,-2.5861
-17.237,-19.585,-19.173,-17.041,-17.427,-23.469,-24.311,-18.71
36.915,36.697,32.648,27.702,26.993,32.195,35.497,30.348
-6.3141,-3.2627,-2.657,-9.1283,-7.3837,-1.417,-0.28761,-6.5762
-2.6133,-1.0474,-6.0396,-4.2529,-3.8875,-5.3795,-2.8721,-2.6458
21.484,19.135,18.07,15.6,16.283,15.977,14.865,18.468
-19.162,-16.872,-15.03,-26.061,-15.684,-19.199,-17.998,-22.574
24.833,21.815,26.166,24.845,28.069,27.766,28.696,24.34
-4.8464,-2.8455,-2.8221,-3.8685,-4.5707,-3.9772,-2.9115,-2.2437
2.5032,7.0949,6.5416,1.5016,7.2157,5.4003,2.7944,4.51
-23.961,-16.638,-21.559,-20.492,-16.703,-15.945,-22.229,-22.51
-5.6985,-13.881,-7.5547,-11.125,-10.864,-8.1373,-7.6497,-11.744
5.1877,9.3172,7.7987,7.9071,7.2923,8.1616,4.3025,4.8984
6.3657,10.623,3.6248,9.0049,8.2638,7.3938,8.5712,6.9814
-3.1659,-7.7121,-4.2457,-2.0809,-2.5819,-2.7139,-3.9206,-2.1481
6.7736,8.5888,4.6996,5.9111,3.2522,6.9294,4.22,4.2113
-23.401,-24.392,-18.53,-21.367,-19.279,-18.576,-17.121,-16.862
-5.0005,-8.8813,-8.9257,-3.5758,-9.9431,-9.4364,-2.6014,-2.4213
4.9831,7.1515,6.1122,5.4866,5.2293,3.5274,5.5733,7.4837
25.714,28.315,20.299,26.57,29.086,24.922,26.4,27.771
6.4901,6.4137,7.2659,4.4468,5.3643,7.181,11.503,8.1811
-6.2314,-8.2923,-8.354,-7.8032,-1.6531,-8.4863,-9.3315,-5.6665
22.49,21.48,23.359,18.518,21.832,18.039,21.356,20.557
-2.4439,-5.2061,-3.5522,-3.2987,-3.1779,-2.1495,-3.501,-3.9383
30.424,25.045,27.586,32.512,26.37,28.787,31.224,21.385
-5.1932,-5.0114,-6.0276,-4.6916,-1.8686,-2.6898,-2.3317,-4.913
20.555,22.17,20.758,23.33,23.854,21.701,21.962,18.259
-1.9423,-0.64363,4.2181,-9.1106,-1.77,-5.4138,-3.4626,-0.86917
5.987,8.6005,6.6372,8.2088,5.9832,4.4955,7.3483,6.5158
-0.63784,-1.2882,-8.6521,-5.5975,-0.21533,-0.44494,-3.8194,0.043054
-18.277,-18.695,-22.327,-19.154,-19.004,-23.195,-20.364,-24.516
21.969,17.861,14.823,15.406,18.135,14.858,16.546,17.794
29.609,30.049,33.85,36.797,37.777,43.64,38.356,25.012
21.791,33.901,22.254,26.081,27.727,31.249,30.073,30.418
-18.485,-25.865,-16.671,-21.656,-19.534,-22.189,-19.438,-16.687
-9.2292,-5.4427,-11.169,-5.2311,-10.349,-12.861,-6.9116,-6.5617
-18.178,-23.652,-19.616,-22.929,-20.51,-22.184,-17.115,-19.978
-3.1967,-4.6723,-4.526,-3.879,-3.9067,-3.5617,-3.6447,-4.1682
21.425,26.845,25.698,26.742,24.599,31.908,20.974,26.916
-22.2,-19.509,-14.935,-20.415,-22.715,-18.009,-18.635,-16.587
-22.396,-19.31,-16.363,-20.644,-14.838,-20.285,-22.314,-16.262
5.8284,6.3298,8.01,0.26103,8.0105,5.3566,3.927,3.4931
-22.827,-15.417,-18.152,-22.523,-17.143,-17.225,-22.904,-16.45
-19.298,-17.526,-17.886,-22.204,-18.839,-18.964,-15.932,-19.38
4.5686,4.1567,8.4211,3.6273,2.9712,4.4811,4.5765,6.8021
-16.124,-20.76,-21.709,-11.986,-16.864,-21.062,-14.041,-22.11
