10.458,12.766,9.0101,9.2026,7.682,10.327,10.273,9.6156,9.0668,9.5579,6
-18.851,-14.619,-16.016,-24.828,-31.273,-17.245,-18.191,-25.823,-22.166,-18.503,7
-20.248,-15.633,-18.779,-18.182,-14.952,-18.886,-18.579,-17.956,-12.51,-19.311,3
20.711,34.053,12.003,24.605,38.72,25.764,24.104,30.613,17.898,22.798,1
-1.8903,-0.97126,-2.0467,-8.8928,-9.3508,-7.172,1.2734,-2.0075,-7.0259,-3.1726,5
56.982,65.971,90.979,56.192,70.082,69.758,73.932,79.471,78.25,70.237,2
4.2416,4.4631,5.5964,3.6299,4.5833,2.3713,1.9402,1.6276,3.9029,0.90612,5
-19.25,-14.857,-21.284,-12.417,-11.732,-15.796,-11.949,-15.121,-17.698,-14.275,3
8.3423,13.91,4.1427,5.6918,11.354,11.348,15.301,5.5774,16.316,20.418,6
-17.583,-18.888,-17.964,-21.582,-15.875,-20.787,-21.905,-24.926,-21.675,-25.273,7
-14.802,-10.109,-8.0343,-8.3611,-7.1138,-13.38,-15.125,-10.408,-9.2589,-15.057,3
-3.8021,-3.1871,-2.4131,-4.8396,-7.1425,-2.1361,-0.40212,-8.6227,-3.2776,-7.2635,5
-14.828,-24.516,-25.463,-15.786,-21.308,-16.067,-23.841,-24.939,-19.302,-16.981,7
72.427,77.395,75.499,69.245,76.014,82.645,55.156,74.17,82.52,75.435,2
11.748,10.652,8.1481,9.2404,10.279,9.5947,10.733,8.8021,12.673,11.717,6
39.182,30.427,36.081,29.874,27.661,28.237,27.736,27.842,31.544,20.814,4
36.69,27.842,40.781,37.402,44.493,31.053,27.991,34.89,38.025,41.689,4
35.616,34.859,21.728,25.356,28.586,25.68,42.017,28.713,26.224,32.992,4
64.38,67.598,57.662,49.956,57.646,29.344,46.438,63.634,64.052,80.503,1
-10.785,-7.5651,-10.319,-10.416,-13.119,-8.7925,-7.7032,-11.03,-13.683,-9.8778,3
36.948,36.199,41.989,36.031,37.909,43.295,34.595,31.419,36.85,26.366,4
-26.061,-27.678,-27.519,-21.631,-28.553,-20.999,-29.964,-21.185,-21.703,-31.284,7
36.182,35.115,31.803,36.863,31.632,37.552,36.488,31.146,36.184,33.334,4
-11.243,-13.227,-10.795,-6.361,-10.602,-10.059,-8.0369,-7.4154,-10.449,-9.9989,3
-8.401,-9.2063,-5.4897,-11.112,-10.377,-7.197,-11.937,-9.442,-12.971,-2.061,3
78.869,73.707,59.13,49.562,76.032,77.691,66.305,96.558,71.591,80.38,2
78.234,73.33,78.703,116.57,91.273,103.81,85.433,79.5,95.858,59.666,2
16.746,12.858,10.379,12.567,15.002,10.825,12.132,16.327,13.273,3.0531,6
33.62,30.599,29.622,27.535,26.404,28.943,31.524,28.404,22.693,40.561,4
32.129,34.534,30.008,33.253,35.858,37.194,33.911,28.856,35.269,42.369,4
-22.677,-24.187,-11.742,-26.578,-30.753,-27.965,-16.928,-26.214,-21.111,-28.363,7
-15.097,-11.167,-16.67,-23.692,-15.144,-18.165,-20.469,-16.614,-13.976,-14.909,3
62.978,64.98,81.549,61.853,53.345,61.552,78.395,71.771,60.636,57.489,1
-15.484,-22.844,-25.025,-22.278,-17.937,-18.276,-17.677,-24.063,-24.633,-23.702,7
106.21,66.957,97.026,69.621,94.741,97.24,77.371,86.963,66.957,46.333,2
3.0696,0.98125,2.4837,1.8392,-0.45091,-0.46405,-0.73356,1.9167,-0.043612,3.2931,5
48.272,50.62,52.65,44.373,56.622,52.365,49.855,48.056,52.156,49.275,1
-3.8371,-6.9454,-1.1044,-7.4788,-6.3621,-8.6645,-4.3947,-2.0823,-1.8913,-3.6946,5
101.48,86.401,65.855,55.164,71.105,78.931,62.596,82.15,63.713,70.136,2
1.9897,0.82323,-3.4637,1.352,5.0404,2.5928,-0.63339,-0.94475,2.1564,1.9482,5
-18.513,-22.198,-18.879,-21.577,-22.541,-21.104,-24.092,-21.003,-19.822,-19.183,7
-5.8866,-5.6968,-2.3068,-1.6279,-5.8681,-6.1233,-3.7086,-5.89,-1.425,-4.6315,5
79.05,75.759,59.946,76.791,59.271,83.76,59.279,60.321,43.335,74.475,2
-1.6345,-1.1103,-6.0202,-0.49184,-3.1037,-8.4376,-8.4855,-5.6547,-1.2377,-0.55724,5
31.915,30.474,31.731,38.862,30.432,24.365,22.417,31.845,33.007,30.166,4
78.462,61.552,44.583,48.79,48.277,54.408,59.414,66.875,31.758,63.148,1
28.927,28.661,38.335,35.125,35.348,41.827,36.099,40.128,35.235,36.641,4
-11.924,-12.192,-9.7749,-12.173,-12.721,-12.085,-13.105,-11.191,-11.203,-9.9846,3
-10.834,-12.309,-13.117,-12.818,-9.6484,-9.947,-13.315,-12.828,-12.319,-11.543,3
60.239,46.775,49.886,47.27,48.757,47.657,52.381,37.036,47.118,46.429,1
-10.055,-12.885,-13.252,-13.257,-10.225,-10.302,-11.327,-12.373,-12.044,-12.703,3
106.15,59.104,64.363,77.985,79.023,71.178,74.31,62.905,67.105,70.159,2
31.215,33.687,41.637,43.997,39.115,45.069,42.648,36.461,34.477,32.83,4
-18.132,-20.787,-21.22,-18.835,-18.422,-18.666,-19.767,-19.968,-19.437,-17.854,7
-20.426,-11.404,-17.474,-18.523,-13.891,-10.726,-13.19,-15.067,-13.294,-17.739,3
92.28,101.94,93.067,103.02,87.602,89.727,94.985,100.44,90.494,102.16,2
-4.7865,-5.7704,-1.2791,-8.2998,-4.9602,0.51423,-4.4914,-2.9003,-2.5469,-3.5905,5
83.208,101.13,93.454,99.156,101.8,91.663,101.78,110.57,83.929,93.885,2
8.5624,11.369,6.7315,15.376,10.328,12.25,7.7067,11.062,17.239,13.942,6
99.79,103.17,88.559,89.805,94.61,91.877,105.46,93.99,102.87,99.231,2
-19.934,-21.474,-23.571,-23.372,-21.343,-20.264,-18.95,-20.814,-20.632,-19.314,7
7.0051,11.357,4.5141,13.611,9.3978,10.738,11.515,6.7662,12.416,16.128,6
12.251,10.219,9.912,9.0859,11.09,8.9409,10.259,10.896,10.135,9.8787,6
12.789,8.1144,14.887,13.189,7.8188,7.668,11.381,15.789,14.518,10.631,6
-11.542,-10.068,-10.207,-12.81,-10.546,-10.498,-9.0407,-10.536,-11.21,-12.207,3
70.558,48.109,37.817,50.442,61.119,53.483,53.521,48.487,47.386,59.308,1
9.8926,10.296,11.756,13.693,8.3725,10.856,9.5759,5.7766,10.493,10.464,6
29.758,28.452,26.482,26.989,27.162,27.999,42.145,36.766,28.753,38.438,4
-0.19472,-6.3029,-1.4137,-8.5475,1.016,-0.39925,-4.3411,-5.1898,-7.3865,-0.52436,5
15.592,15.898,12.491,10.97,11.705,14.382,11.812,6.7858,13.357,7.6084,6
41.479,31.012,24.18,44.57,31.774,30.17,36.738,38.286,29.11,32.827,4
98.26,96.27,86.535,95.405,107.59,104.28,90.005,94.789,97.042,87.645,2
0.65491,0.83368,5.8416,0.66478,1.3099,2.7395,-0.74466,-1.1666,-0.78979,0.46077,5
77.978,59.63,59.841,65.56,57.355,52.304,62.669,55.179,69.466,76.829,1
-2.0464,-2.1614,-3.05,-6.1101,-9.2646,-0.721,-5.1987,-5.571,-2.6519,-1.5745,5
-17.887,-12.914,-13.225,-12.587,-17.931,-19.641,-7.1133,-19.081,-17.106,-17.816,3
-27.602,-17.724,-10.077,-26.715,-25.147,-18.825,-32.071,-16.341,-13.283,-23.545,7
-16.521,-21.593,-18.179,-19.677,-20.01,-18.866,-21.531,-22.469,-19.56,-21.158,7
36.693,34.037,39.637,34.94,32.772,33.597,36.189,34.457,33.671,36.474,4
38.555,26.005,38.681,26.22,27.468,26.995,23.86,30.82,38.72,26.14,1
-11.289,-16.284,-17.243,-17.021,-29.72,-27.411,-22,-25.547,-20.995,-16.517,7
-11.732,-12.341,-22.523,-9.4389,-21.165,-16.393,-18.162,-18.331,-15.017,-16.606,3
11.382,10.197,13.11,12.053,12.011,13.331,10.839,5.122,11.964,13.608,6
32.869,27.984,28.879,36.082,41.749,32.256,31.905,15.875,29.396,27.937,1
-11.974,-10.662,-8.4936,-13.567,-12.833,-12.071,-11.557,-7.0705,-9.0335,-10.536,3
-12.615,-11.442,-14.659,-11.786,-10.098,-12.441,-8.118,-10.623,-11.284,-14.137,3
8.5134,8.3791,9.8448,13.003,16.543,15.016,11.908,11.417,9.9933,19.471,6
38.016,40.348,34.034,32.352,38.513,35.788,45.958,38.553,33.992,35.289,4
105.07,92.967,102.66,91.347,99.024,88.691,93.449,84.466,102.76,102.28,2
-13.338,-11.626,-13.974,-21.686,-18.096,-17.019,-13.45,-11.546,-21.604,-18.996,3
56.359,76.062,70.116,81.883,72.433,77.873,69.977,49.964,68.932,80.165,2
-11.244,-12.909,-11.442,-14.268,-9.6242,-11.15,-10.225,-12.394,-11.637,-11.28,3
-18.667,-21.528,-21.518,-24.323,-22.882,-24.32,-19.994,-17.399,-23.272,-18.788,7
10.811,8.9834,16.011,12.523,11.431,10.572,11.182,16.783,14.782,10.198,6
38.555,34.75,39.735,40.841,28.133,36.94,40.113,33.984,39.505,34.463,4
-17.147,-18.981,-23.117,-19.584,-19.364,-20.87,-20.172,-19.251,-22.417,-21.588,7
-20.238,-22.439,-18.837,-18.262,-21.08,-20.83,-19.245,-18.54,-18.773,-21.899,7
-25.683,-16.831,-17.765,-16.628,-18.976,-19.111,-25.65,-26.505,-22.186,-22.648,7
28.574,30.894,33.333,37.916,40.238,36.537,34.026,37.454,36.507,27.453,4
55.721,62.344,78.653,54.304,68.212,55.74,76.248,59.811,65.882,44.143,1
-22.07,-24.866,-22.927,-21.063,-19.769,-20.758,-19.615,-17.716,-18.528,-21.618,7
30.999,31.251,39.3,32.535,36.866,34.125,39.811,35.341,30.706,39.062,4
13.007,5.4497,11.466,7.1907,11.073,13.667,15.243,13.18,11.674,14.694,6
9.8274,10.837,8.9633,12.601,8.5052,11.2,9.6989,8.1918,8.875,10.277,6
99.054,86.51,88.356,108.25,96.456,97.459,97.362,85.442,96.486,115.82,2
-19.031,-13.115,-10.281,-18.232,-22.549,-13.853,-13.892,-12.938,-13.192,-12.845,3
7.9794,10.86,9.8359,10.26,9.507,7.7842,9.6755,10.461,9.9899,9.3489,6
24.433,32.409,25.764,31.177,24.855,27.851,26.642,31.38,25.684,31.549,1
12.581,11.829,10.104,7.3308,14.114,10.353,11.416,14.255,14.604,14.95,6
53.559,53.225,54.786,41.813,63.237,31.425,46.43,37.068,46.169,53.773,1
-20.616,-20.995,-23.088,-17.428,-22.066,-19.852,-20.764,-22.097,-18.863,-17.738,7
78.255,83.366,70.348,66.796,75.441,68.369,57.147,84.449,57.021,84.753,2
91.219,80.494,93.291,108.9,101.41,91.249,97.472,102.22,105.15,92.426,2
38.533,31.224,47.473,39.903,36.805,33.289,35.528,39.416,39.375,34.923,4
-19.254,-25.299,-22.209,-22.935,-17.96,-19.691,-23.09,-23.027,-21.801,-21.364,7
13.171,17.868,11.319,12.196,8.8894,17.649,10.208,8.035,9.9712,5.6413,6
-16.404,-22.503,-20.785,-18.435,-16.355,-17.757,-28.378,-15.112,-18.674,-21.636,7
8.2106,8.5561,10.801,8.0561,8.0463,10.779,9.6433,10.458,7.5936,9.1425,6
-3.1281,-5.5235,-6.8163,-4.2577,-3.8034,-2.6878,-6.4412,-5.9694,-5.0414,-9.2221,5
8.9142,10.54,14.694,15.914,16.306,15.269,14.003,15.773,10.325,13.365,6
50.121,77.291,67.25,62.299,57.367,55.971,98.346,38.947,70.541,60.637,2
10.235,9.8254,11.078,9.233,9.6194,9.1189,11.84,8.9177,10.515,9.3124,6
8.4136,17.323,15.429,10.493,10.298,15.009,14.513,10.714,8.8894,13.157,6
2.3831,-2.9019,0.56129,0.12459,1.8856,0.82406,3.8552,-1.3783,1.0575,2.452,5
-7.3147,-10.194,-1.577,-5.8221,-7.3537,-3.8109,-3.1319,-3.7075,1.4219,-5.2009,5
3.045,1.1795,1.2354,-0.69349,2.7679,2.1995,1.2677,1.5851,1.4631,3.8205,5
31.365,31.92,28.269,33.064,33.541,33.786,28.708,28.156,35.785,36.466,4
71.126,54.384,69.145,75.751,80.638,80.557,78.557,66.55,77.436,71.165,2
0.75119,-2.4793,-1.155,2.6142,3.5475,2.293,0.98956,2.3614,4.8663,-2.1957,5
32.127,40.225,33.808,36.068,41.564,38.592,35.467,38.21,33.248,40.581,4
-14.039,-22.292,-20.103,-19.026,-22.926,-19.007,-20.592,-15.116,-19.419,-20.908,7
86.286,98.182,111.55,94.901,87.932,100.88,92.539,96.847,102.77,94.498,2
49.275,55.357,50.017,51.726,51.827,51.894,37.8,42.998,53.325,54.885,1
10.089,6.0906,7.7661,7.4995,14.827,8.1845,10.975,19.71,11.579,9.2298,6
-14.31,-13.93,-13.766,-14.545,-16.042,-14.843,-21.413,-11.116,-12.242,-14.58,3
82.518,71.297,73.922,76.738,86.281,85.341,100.95,82.72,71.864,53.215,2
-5.8916,0.88485,-0.90049,0.2607,-3.2014,-9.9224,-3.8421,-1.9742,-6.5761,-6.97,5
9.6604,4.9616,13.356,7.5252,6.7624,9.6457,7.1832,14.031,11.53,16.948,6
8.9693,5.8677,11.002,10.253,10.978,8.3687,11.281,9.6866,10.498,8.6989,6
-17.117,-18.059,-19.531,-21.583,-16.3,-20.399,-26.453,-27.127,-19.122,-26.234,7
28.81,5.0142,32.073,20.419,31.183,26.601,49.551,30.343,21.155,30.48,1
5.8238,13.293,11.864,8.2606,12.001,12.193,4.6281,15.291,19.572,11.051,6
-22.371,-19.162,-20.598,-18.788,-22.736,-22.987,-20.545,-19.182,-22.514,-19.638,7
2.0504,0.28824,1.3692,-0.35343,2.4404,-1.4318,2.5913,-1.6308,2.272,3.6766,5
86.067,84.874,92.615,104.27,90.407,110.6,86.391,92.575,93.055,93.09,2
8.5298,11.167,10.948,10.21,10.765,8.6808,10.513,8.3946,6.9478,11.682,6
35.411,35.863,34.005,39.852,39.204,36.458,39.928,42.175,34.547,37.865,4
-18.764,-19.819,-13.729,-17.427,-24.703,-14.171,-23.096,-26.412,-23.04,-21.616,7
-25.576,-22.701,-22.117,-20.641,-17.696,-16.27,-21.727,-18.024,-20.795,-23.49,7
-20.117,-17.711,-17.845,-17.925,-14.253,-13.216,-14.399,-15.545,-20.035,-22.212,3
39.655,42.862,38.833,44.677,37.789,42.475,39.902,34.922,36.406,30.685,4
1.9837,2.236,1.1606,3.3826,-0.095395,-1.0108,2.3591,2.7297,-2.5837,-0.23463,5
50.297,39.149,45.093,44.028,54.265,41.606,52.749,47.099,53.281,52.895,1
-15.849,-17.504,-10.999,-17.991,-21.277,-22.081,-16.399,-15.502,-28.494,-17.46,3
9.5048,9.1182,10.731,9.8601,10.166,13.709,10.251,9.487,7.2295,8.0444,6
0.30902,0.90879,2.1064,0.082587,0.96423,2.4561,1.1108,2.0013,3.9846,1.2879,5
52.841,48.013,54.522,52.35,52.703,42.653,45.835,44.517,32.416,51.403,1
-23.483,-15.176,-21.703,-20.473,-28.812,-11.797,-21.597,-14.979,-17.964,-26.46,7
-21.886,-18.389,-19.64,-22.984,-19.952,-22.664,-20.686,-19.138,-20.224,-20.215,7
-10.685,-12.911,-12.063,-11.97,-8.9708,-11.707,-14.932,-12.93,-10.616,-9.6421,3
-25.657,-30.841,-19.264,-19.021,-25.377,-12.514,-20.186,-22.111,-15.236,-20.249,7
-20.456,-23.178,-26.64,-19.825,-26.215,-21.974,-23.052,-20.047,-23.228,-26.697,7
27.162,20.062,20.701,28.636,33.782,37.295,18.397,22.798,12.129,22.891,1
11.603,13.117,15.684,15.105,13.591,6.3135,16.796,15.619,10.471,13.268,6
49.593,74.458,58.761,34.844,64.53,66.251,82.457,71.205,62.478,80.831,1
-12.48,-12.447,-10.509,-9.1466,-8.7898,-11.829,-14.533,-10.483,-12.695,-11.584,3
89.444,99.114,90.414,88.32,85.871,94.459,86.122,99.496,98.627,83.973,2
98.582,95.598,103.28,87.041,104.68,103.46,91.248,103.85,100.01,83.395,2
45.962,54.137,43.136,56.495,47.628,47.872,64.9,46.904,55.741,39.848,1
-10.298,-11.982,-13.135,-9.4933,-11.917,-12.654,-12.025,-12.596,-12.196,-14.213,3
57.69,50.002,52.736,56.545,66.782,54.518,71.054,54.716,34.883,62.869,1
10.751,11.001,9.5483,10.584,10.123,10.088,9.8226,12.753,10.918,11.064,6
26.423,28.466,39.693,17.818,18.953,34.376,12.603,42.382,32.399,20.29,1
74.75,83.755,100.89,93.172,95.984,62.65,98.61,70.55,96.701,65.995,2
11.721,9.7047,10.504,17.519,10.798,12.74,10.74,10.387,15.108,10.052,6
65.539,63.124,94.366,74.668,89.409,73.05,74.265,56.019,77.947,70.537,2
14.291,2.3223,13.816,13.757,7.5922,9.9972,12.213,12.866,10.898,8.7897,6
-28.088,-19.034,-33.496,-30.999,-22.039,-17.341,-19.729,-20.115,-23.609,-18.575,7
103.03,79.097,86.282,77.063,106.57,90.896,91.324,88.246,68.059,85.121,2
51.468,65.572,43.624,78.768,54.095,63.031,52.212,54.601,61.309,69.947,1
31.729,32.087,28.313,33.341,36.602,36.077,31.045,23.679,32.905,31.058,4
30.182,30.188,39.96,33.904,28.168,26.445,30.379,37.421,22.472,32.971,4
-23.567,-22.322,-24.746,-12.052,-17.145,-26.865,-15.492,-23.084,-21.661,-22.552,7
12.34,11.957,14.324,16.023,14.315,11.507,12.751,12.62,17.233,12.633,6
42.376,42.923,34.322,44.628,36.003,38.042,34.589,43.069,34.412,40.407,4
-22.765,-17.075,-25.064,-24.536,-22.14,-27.886,-18.185,-21.581,-27.003,-23.164,7
-25.835,-19.323,-29.041,-22.421,-22.877,-13.801,-17.526,-19.027,-24.961,-27.124,7
-24.466,-19.875,-11.799,-16.023,-16.306,-10.947,-20.713,-23.128,-17.17,-10.788,3
97.868,103.11,83.763,107.67,93.42,92.959,79.998,93.075,93.402,104.37,2
64.441,62.78,55.98,73.775,56.615,81.012,39.425,67.502,52.984,71.542,1
10.781,10.182,12.311,9.7335,14.522,11.772,13.817,9.0162,11.069,15.179,6
51.514,77.318,72.054,85.676,59.385,101.13,78.732,74.157,87.799,83.851,2
4.34,0.93169,4.2998,5.1202,3.0932,3.8728,4.6538,-0.96424,5.8697,1.6162,5
34.187,32.125,28.003,34.822,22.21,35.02,40.639,13.982,34.018,24.991,1
39.862,17.141,27.909,36.28,3.8239,20.73,33.643,30.283,31.768,27.897,1
-12.509,-12.527,-19.562,-18.813,-14.915,-15.446,-12.936,-17.632,-10.068,-13.033,3
10.951,4.6554,9.3173,12.267,12.328,12.602,17.004,13.299,13.312,10.801,6
27.72,29.676,32.102,42.85,34.076,29.101,22.069,30.784,31.311,31.437,4
-12.11,-17.715,-22.067,-17.887,-17.657,-13.475,-19.605,-12.681,-9.9799,-16.458,3
-14.584,-16.583,-12.589,-17.211,-18.82,-17.118,-15.678,-15.723,-24.121,-16.308,3
39.112,34.5,34.957,27.262,41.619,36.545,44.695,32.284,41.263,41.768,4
40.351,37.548,40.763,36.009,36.461,40.662,37.078,44.298,30.642,39.771,4
-19.882,-11.581,-25.68,-30.651,-23.148,-22.404,-31.69,-18.945,-15.054,-19.481,7
-20.752,-19.496,-20.554,-23.716,-19.39,-18.719,-19.512,-20.24,-23.15,-18.51,7
2.2321,0.65091,1.2516,2.5194,0.73239,1.2968,2.0921,3.2551,1.9129,2.3884,5
-20.489,-20.82,-27.617,-26.555,-23.244,-20.816,-14.958,-24.812,-19.477,-25.863,7
37.45,33.398,18.729,32.071,30.013,21.677,37.504,32.22,25.419,36.116,1
75.153,48.795,76.082,61.475,58.119,69.729,40.289,47.091,58.44,50.294,1
68.954,60.639,51.552,58.032,70.427,77.455,62.52,65.242,45.983,54.149,2
-10.428,-11.863,-14.487,-9.2053,-10.053,-11.156,-9.3835,-9.1597,-12.608,-12.886,3
-0.21116,0.7119,0.42237,0.63994,1.6612,2.0131,0.29901,0.56412,-0.30228,0.57185,5
50.748,44.592,48.988,47.562,60.166,35.422,60.346,44.586,49.423,53.804,1
96.005,92.709,106.92,100.66,102.78,100.09,96.139,98.559,95.856,109.34,2
15.367,17.123,11.742,8.0063,16.552,13.871,9.1426,15.081,20.754,11.479,6
93.059,94.983,89.969,103.49,89.157,106.91,98.798,99.88,109.58,103.12,2
30.746,28.92,27.867,21.822,29.246,26.205,29.299,37.684,33.791,27.347,4
-16.274,-21.309,-19.334,-14.659,-27.388,-23.234,-21.112,-33.545,-19.544,-15.767,7
-0.81257,1.7415,2.0717,1.2093,2.0739,2.9692,-0.37281,3.7283,-0.087676,0.75423,5
34.714,26.96,27.36,34.413,33.436,31.017,26.976,30.616,34.114,31.846,4
8.5959,7.5588,13.299,13.093,13.872,10.287,14.4,15.312,11.854,11.051,6
-32.566,-18.802,-22.511,-29.361,-22.12,-12.594,-18.688,-14.795,-18.436,-22.606,7
-12.994,-5.9902,-3.4004,-11.587,-8.885,-9.8791,-9.8969,-7.7674,-11.521,-8.7394,3
53.163,58.7,54.965,74.544,62.16,45.019,47.246,61.09,50.363,62.452,1
87.941,98.556,91.546,96.049,89.971,105.2,83.254,103.67,83.769,97.214,2
3.9411,-0.86035,2.7467,0.019239,0.33334,-0.91777,1.0685,0.41918,1.4224,3.4774,5
24.997,14.139,39.718,28.488,36.315,28.535,24.87,50.288,29.821,23.291,1
43.244,32.869,35.783,38.514,35.454,34.339,36.718,41.772,35.175,39.229,4
-19.021,-19.393,-18.51,-11.997,-20.56,-17.515,-16.671,-16.081,-17.414,-20.181,3
-19.828,-14.198,-13.325,-15.854,-11.314,-16.521,-17.782,-9.9864,-12.848,-11.201,3
-1.5844,-3.6404,-0.059846,-3.5553,-1.3331,-7.2616,0.70525,-3.992,-7.1346,-7.1763,5
-10.052,-9.3931,-10.504,-9.1272,-5.4755,-10.494,-6.2499,-11.751,-9.434,-13.657,3
38.139,40.122,42.769,34.934,36.323,35.858,41.402,40.428,33.733,36.486,4
31.329,30.56,26.226,24.846,40.472,27.416,27.65,38.514,30.656,33.291,4
36.851,30.506,36.842,33.959,37.343,31.088,48.245,37.836,35.302,36.319,4
25.208,24.531,40.301,34.793,36.167,44.139,36.603,23.171,35.495,28.163,1
37.666,16.263,39.496,26.243,12.14,21.361,14.864,42.043,42.009,28.479,1
